,qn,err_type,err_value,prob,err
4010,2.0,U,0.20203554853037808,1,1
4011,2.0,U,0.4356597510837605,1,1
4012,2.0,U,0.048091873183336964,1,1
4013,2.0,U,0.40327728876862295,1,1
4014,2.0,U,0.0016558577387942865,1,1
4015,2.0,U,0.05763555357385164,1,1
4016,2.0,U,0.5269153469882857,1,1
4017,2.0,U,0.04415366518249148,1,1
4018,2.0,U,0.1871895034916834,1,1
4019,2.0,U,0.16345745104738985,1,1
4020,2.0,U,0.09599127270655984,1,1
4021,2.0,U,0.4664943706313459,1,1
4022,2.0,U,0.09986299152956336,1,1
4023,2.0,U,0.2274072029113876,1,1
4024,2.0,U,0.5929165092362615,1,1
4025,2.0,U,0.5286221863923914,1,1
4026,2.0,U,0.4145720479002823,1,1
4027,2.0,U,0.003254754729888565,1,1
4028,2.0,U,0.10067759502471574,1,1
4029,2.0,U,0.417283001790318,1,1
4030,2.0,U,0.004045458027943427,1,1
4031,2.0,U,0.01878184611042155,1,1
4032,2.0,U,0.2272621996776427,1,1
4033,2.0,U,0.15285831403052286,1,1
4034,2.0,U,0.07581203750323462,1,1
4035,2.0,U,0.0965343045911598,1,1
4036,2.0,U,0.3803349139294201,1,1
4037,2.0,U,0.4575396577887624,1,1
4038,2.0,U,0.4314050807034305,1,1
4039,2.0,U,0.2638427685828603,1,1
4040,2.0,U,0.2872949644280266,1,1
4041,2.0,U,0.1467037092460619,1,1
4042,2.0,U,0.11063359367524128,1,1
4043,2.0,U,0.14038331837396395,1,1
4044,2.0,U,0.017525878136786188,1,1
4045,2.0,U,0.2690435493090987,1,1
4046,2.0,U,0.4423252883491579,1,1
4047,2.0,U,0.2323804625430933,1,1
4048,2.0,U,0.3042252418434557,1,1
4049,2.0,U,0.259954681528149,1,1
4050,2.0,U,0.3017367141336809,1,1
4051,2.0,U,0.2664455620498004,1,1
4052,2.0,U,0.122120553713865,1,1
4053,2.0,U,0.1774318938046192,1,1
4054,2.0,U,0.35657275860416593,1,1
4055,2.0,U,0.18009474118829655,1,1
4056,2.0,U,0.15850109175429902,1,1
4057,2.0,U,0.169613908826564,1,1
4058,2.0,U,0.010374532834043215,1,1
4059,2.0,U,0.2029533235787775,1,1
4060,2.0,U,0.07706442818056647,1,1
4061,2.0,U,0.16686211909799895,1,1
4062,2.0,U,0.5023675229043534,1,1
4063,2.0,U,0.17611490234178045,1,1
4064,2.0,U,0.06555446400762144,1,1
4065,2.0,U,0.19193103465989747,1,1
4066,2.0,U,0.06729091322905889,1,1
4067,2.0,U,0.4780813952352872,1,1
4068,2.0,U,0.2597785532914781,1,1
4069,2.0,U,0.15908853190769612,1,1
4070,2.0,U,0.4150274259210293,1,1
4071,2.0,U,0.04415119060813427,1,1
4072,2.0,U,0.4491564871188883,1,1
4073,2.0,U,0.3647987648877965,1,1
4074,2.0,U,0.28436472543861474,1,1
4075,2.0,U,0.16089848761597858,1,1
4076,2.0,U,0.4768663528537631,1,1
4356,2.0,mean80,0.39166666666666666,1,2
4357,2.0,mean80,0.1816666666666667,1,2
4358,2.0,mean80,0.03166666666666668,1,2
4359,2.0,mean80,0.2716666666666667,1,2
4360,2.0,mean80,0.3983333333333333,1,2
4361,2.0,mean80,0.15833333333333333,1,2
4362,2.0,mean80,0.17833333333333334,1,2
4363,2.0,mean80,0.1816666666666667,1,2
4364,2.0,mean80,0.43833333333333335,1,2
4365,2.0,mean80,0.3116666666666667,1,2
4366,2.0,mean80,0.2116666666666666,1,2
4367,2.0,mean80,0.4083333333333333,1,2
4368,2.0,mean80,0.07083333333333325,1,2
4369,2.0,mean80,0.09916666666666668,1,2
4370,2.0,mean80,0.2391666666666667,1,2
4371,2.0,mean80,0.07083333333333325,1,2
4372,2.0,mean80,0.11083333333333327,1,2
4373,2.0,mean80,0.2491666666666667,1,2
4374,2.0,mean80,0.010833333333333306,1,2
4375,2.0,mean80,0.4991666666666667,1,2
4376,2.0,mean80,0.4708333333333333,1,2
4377,2.0,mean80,0.15916666666666668,1,2
4378,2.0,mean80,0.19083333333333324,1,2
4379,2.0,mean80,0.32083333333333325,1,2
4380,2.0,mean80,0.345,1,2
4381,2.0,mean80,0.255,1,2
4382,2.0,mean80,0.3150000000000001,1,2
4383,2.0,mean80,0.20500000000000007,1,2
4384,2.0,mean80,0.205,1,2
4385,2.0,mean80,0.03500000000000003,1,2
4386,2.0,mean80,0.21500000000000008,1,2
4387,2.0,mean80,0.395,1,2
4388,2.0,mean80,0.235,1,2
4389,2.0,mean80,0.245,1,2
4390,2.0,mean80,0.015000000000000013,1,2
4391,2.0,mean80,0.08499999999999996,1,2
4392,2.0,mean80,0.4641666666666666,1,2
4393,2.0,mean80,0.23416666666666666,1,2
4394,2.0,mean80,0.1141666666666667,1,2
4395,2.0,mean80,0.1258333333333333,1,2
4396,2.0,mean80,0.04583333333333334,1,2
4397,2.0,mean80,0.1358333333333333,1,2
4398,2.0,mean80,0.09583333333333338,1,2
4399,2.0,mean80,0.3141666666666667,1,2
4400,2.0,mean80,0.13416666666666666,1,2
4401,2.0,mean80,0.3958333333333333,1,2
4402,2.0,mean80,0.4858333333333333,1,2
4403,2.0,mean80,0.02416666666666667,1,2
4404,2.0,mean80,0.4225,1,2
4405,2.0,mean80,0.2775,1,2
4406,2.0,mean80,0.03749999999999998,1,2
4407,2.0,mean80,0.2775,1,2
4408,2.0,mean80,0.2125,1,2
4409,2.0,mean80,0.13749999999999996,1,2
4410,2.0,mean80,0.2125,1,2
4411,2.0,mean80,0.032500000000000084,1,2
4412,2.0,mean80,0.2775,1,2
4413,2.0,mean80,0.22250000000000006,1,2
4414,2.0,mean80,0.0025000000000000573,1,2
4415,2.0,mean80,0.09749999999999992,1,2
4416,2.0,mean80,0.046666666666666634,1,2
4417,2.0,mean80,0.5233333333333333,1,2
4418,2.0,mean80,0.10666666666666667,1,2
4419,2.0,mean80,0.21666666666666667,1,2
4420,2.0,mean80,0.5233333333333333,1,2
4421,2.0,mean80,0.4766666666666667,1,2
4422,2.0,mean80,0.3433333333333333,1,2
4423,2.0,mean80,0.013333333333333308,1,2
4424,2.0,mean80,0.1266666666666667,1,2
4425,2.0,mean80,0.3566666666666667,1,2
4426,2.0,mean80,0.013333333333333308,1,2
4427,2.0,mean80,0.08666666666666667,1,2
4428,2.0,mean80,0.21999999999999992,1,2
4429,2.0,mean80,0.07,1,2
4430,2.0,mean80,0.2,1,2
4431,2.0,mean80,0.07,1,2
4432,2.0,mean80,0.3200000000000001,1,2
4433,2.0,mean80,0.38,1,2
4434,2.0,mean80,0.38,1,2
4435,2.0,mean80,0.22000000000000006,1,2
4436,2.0,mean80,0.43,1,2
4437,2.0,mean80,0.03999999999999998,1,2
4438,2.0,mean80,0.07,1,2
4439,2.0,mean80,0.14,1,2
4440,2.0,mean80,0.051818181818181874,1,2
4441,2.0,mean80,0.2981818181818181,1,2
4442,2.0,mean80,0.3181818181818181,1,2
4443,2.0,mean80,0.06818181818181812,1,2
4444,2.0,mean80,0.36181818181818187,1,2
4445,2.0,mean80,0.2518181818181819,1,2
4446,2.0,mean80,0.35181818181818186,1,2
4447,2.0,mean80,0.041818181818181865,1,2
4448,2.0,mean80,0.0818181818181819,1,2
4449,2.0,mean80,0.09818181818181816,1,2
4450,2.0,mean80,0.35818181818181816,1,2
4451,2.0,mean80,0.11636363636363635,1,2
4452,2.0,mean80,0.13636363636363635,1,2
4453,2.0,mean80,0.2336363636363636,1,2
4454,2.0,mean80,0.036363636363636376,1,2
4455,2.0,mean80,0.1963636363636364,1,2
4456,2.0,mean80,0.08636363636363642,1,2
4457,2.0,mean80,0.11636363636363635,1,2
4458,2.0,mean80,0.4636363636363636,1,2
4459,2.0,mean80,0.1236363636363636,1,2
4460,2.0,mean80,0.16363636363636366,1,2
4461,2.0,mean80,0.2963636363636364,1,2
4462,2.0,mean80,0.028181818181818138,1,2
4463,2.0,mean80,0.5181818181818181,1,2
4464,2.0,mean80,0.18181818181818188,1,2
4465,2.0,mean80,0.2681818181818181,1,2
4466,2.0,mean80,0.27181818181818185,1,2
4467,2.0,mean80,0.028181818181818138,1,2
4468,2.0,mean80,0.3318181818181819,1,2
4469,2.0,mean80,0.35181818181818186,1,2
4470,2.0,mean80,0.2681818181818181,1,2
4471,2.0,mean80,0.30818181818181817,1,2
4472,2.0,mean80,0.28181818181818186,1,2
4752,2.0,pre,0.5800000000000001,1,3
4753,2.0,pre,0.34,1,3
4754,2.0,pre,0.11,1,3
4755,2.0,pre,0.62,1,3
4756,2.0,pre,0.8500000000000001,1,3
4757,2.0,pre,0.020000000000000014,1,3
4758,2.0,pre,0.11,1,3
4759,2.0,pre,0.36000000000000004,1,3
4760,2.0,pre,0.32,1,3
4761,2.0,pre,0.51,1,3
4762,2.0,pre,0.16999999999999993,1,3
4763,2.0,pre,0.46,1,3
4764,2.0,pre,0.15999999999999998,1,3
4765,2.0,pre,0.30000000000000004,1,3
4766,2.0,pre,0.16999999999999998,1,3
4767,2.0,pre,0.06999999999999995,1,3
4768,2.0,pre,0.31,1,3
4769,2.0,pre,0.07999999999999999,1,3
4770,2.0,pre,0.35,1,3
4771,2.0,pre,0.5,1,3
4772,2.0,pre,0.69,1,3
4773,2.0,pre,0.09000000000000002,1,3
4774,2.0,pre,0.11,1,3
4775,2.0,pre,0.72,1,3
4776,2.0,pre,0.34,1,3
4777,2.0,pre,0.5,1,3
4778,2.0,pre,0.8300000000000001,1,3
4779,2.0,pre,0.4500000000000001,1,3
4780,2.0,pre,0.22,1,3
4781,2.0,pre,0.12,1,3
4782,2.0,pre,0.3800000000000001,1,3
4783,2.0,pre,0.24,1,3
4784,2.0,pre,0.6,1,3
4785,2.0,pre,0.19,1,3
4786,2.0,pre,0.21,1,3
4787,2.0,pre,0.059999999999999935,1,3
4788,2.0,pre,0.0,1,3
4789,2.0,pre,0.010000000000000007,1,3
4790,2.0,pre,0.0,1,3
4791,2.0,pre,0.0,1,3
4792,2.0,pre,0.0,1,3
4793,2.0,pre,0.42,1,3
4794,2.0,pre,0.19000000000000009,1,3
4795,2.0,pre,0.040000000000000015,1,3
4796,2.0,pre,0.32,1,3
4797,2.0,pre,0.5700000000000001,1,3
4798,2.0,pre,0.29999999999999993,1,3
4799,2.0,pre,0.12000000000000005,1,3
4800,2.0,pre,0.15,1,3
4801,2.0,pre,1.0,1,3
4802,2.0,pre,0.64,1,3
4803,2.0,pre,0.78,1,3
4804,2.0,pre,0.49,1,3
4805,2.0,pre,0.29999999999999993,1,3
4806,2.0,pre,0.0,1,3
4807,2.0,pre,0.23999999999999996,1,3
4808,2.0,pre,0.5,1,3
4809,2.0,pre,0.07,1,3
4810,2.0,pre,0.42,1,3
4811,2.0,pre,0.51,1,3
4812,2.0,pre,0.16999999999999993,1,3
4813,2.0,pre,0.1,1,3
4814,2.0,pre,0.12,1,3
4815,2.0,pre,0.74,1,3
4816,2.0,pre,0.3,1,3
4817,2.0,pre,0.91,1,3
4818,2.0,pre,0.0,1,3
4819,2.0,pre,0.48,1,3
4820,2.0,pre,0.30000000000000004,1,3
4821,2.0,pre,0.78,1,3
4822,2.0,pre,0.41,1,3
4823,2.0,pre,0.08999999999999997,1,3
4824,2.0,pre,0.17999999999999994,1,3
4825,2.0,pre,0.17999999999999994,1,3
4826,2.0,pre,0.05000000000000005,1,3
4827,2.0,pre,0.01999999999999996,1,3
4828,2.0,pre,0.04,1,3
4829,2.0,pre,0.51,1,3
4830,2.0,pre,0.54,1,3
4831,2.0,pre,0.15000000000000002,1,3
4832,2.0,pre,0.75,1,3
4833,2.0,pre,0.0,1,3
4834,2.0,pre,0.2,1,3
4835,2.0,pre,0.26,1,3
4836,2.0,pre,0.2,1,3
4837,2.0,pre,0.64,1,3
4838,2.0,pre,0.37,1,3
4839,2.0,pre,0.38,1,3
4840,2.0,pre,0.19,1,3
4841,2.0,pre,0.04999999999999999,1,3
4842,2.0,pre,0.2,1,3
4843,2.0,pre,0.0,1,3
4844,2.0,pre,0.06000000000000005,1,3
4845,2.0,pre,0.37,1,3
4846,2.0,pre,0.91,1,3
4847,2.0,pre,0.25999999999999995,1,3
4848,2.0,pre,0.3,1,3
4849,2.0,pre,0.5800000000000001,1,3
4850,2.0,pre,0.0,1,3
4851,2.0,pre,0.08000000000000007,1,3
4852,2.0,pre,0.1499999999999999,1,3
4853,2.0,pre,0.33,1,3
4854,2.0,pre,0.0,1,3
4855,2.0,pre,0.06,1,3
4856,2.0,pre,0.0,1,3
4857,2.0,pre,0.48,1,3
4858,2.0,pre,0.21,1,3
4859,2.0,pre,1.0,1,3
4860,2.0,pre,0.030000000000000027,1,3
4861,2.0,pre,0.0,1,3
4862,2.0,pre,0.09,1,3
4863,2.0,pre,0.0,1,3
4864,2.0,pre,0.09,1,3
4865,2.0,pre,0.16999999999999998,1,3
4866,2.0,pre,0.18999999999999995,1,3
4867,2.0,pre,0.28,1,3
4868,2.0,pre,0.2,1,3
5148,2.0,uniform,0.37,1,4
5149,2.0,uniform,0.16000000000000006,1,4
5150,2.0,uniform,0.010000000000000007,1,4
5151,2.0,uniform,0.25,1,4
5152,2.0,uniform,0.42,1,4
5153,2.0,uniform,0.18,1,4
5154,2.0,uniform,0.2,1,4
5155,2.0,uniform,0.16000000000000006,1,4
5156,2.0,uniform,0.46,1,4
5157,2.0,uniform,0.29000000000000004,1,4
5158,2.0,uniform,0.18999999999999995,1,4
5159,2.0,uniform,0.43,1,4
5160,2.0,uniform,0.06999999999999995,1,4
5161,2.0,uniform,0.09999999999999998,1,4
5162,2.0,uniform,0.24,1,4
5163,2.0,uniform,0.06999999999999995,1,4
5164,2.0,uniform,0.11,1,4
5165,2.0,uniform,0.25,1,4
5166,2.0,uniform,0.010000000000000007,1,4
5167,2.0,uniform,0.5,1,4
5168,2.0,uniform,0.47,1,4
5169,2.0,uniform,0.15999999999999998,1,4
5170,2.0,uniform,0.18999999999999995,1,4
5171,2.0,uniform,0.31999999999999995,1,4
5172,2.0,uniform,0.25,1,4
5173,2.0,uniform,0.35,1,4
5174,2.0,uniform,0.41,1,4
5175,2.0,uniform,0.30000000000000004,1,4
5176,2.0,uniform,0.11,1,4
5177,2.0,uniform,0.13,1,4
5178,2.0,uniform,0.31000000000000005,1,4
5179,2.0,uniform,0.3,1,4
5180,2.0,uniform,0.33,1,4
5181,2.0,uniform,0.15000000000000002,1,4
5182,2.0,uniform,0.11,1,4
5183,2.0,uniform,0.010000000000000007,1,4
5184,2.0,uniform,0.5,1,4
5185,2.0,uniform,0.27,1,4
5186,2.0,uniform,0.15000000000000002,1,4
5187,2.0,uniform,0.08999999999999997,1,4
5188,2.0,uniform,0.010000000000000007,1,4
5189,2.0,uniform,0.09999999999999998,1,4
5190,2.0,uniform,0.06000000000000005,1,4
5191,2.0,uniform,0.35,1,4
5192,2.0,uniform,0.16999999999999998,1,4
5193,2.0,uniform,0.36,1,4
5194,2.0,uniform,0.45,1,4
5195,2.0,uniform,0.06,1,4
5196,2.0,uniform,0.2,1,4
5197,2.0,uniform,0.5,1,4
5198,2.0,uniform,0.26,1,4
5199,2.0,uniform,0.5,1,4
5200,2.0,uniform,0.010000000000000007,1,4
5201,2.0,uniform,0.36,1,4
5202,2.0,uniform,0.010000000000000007,1,4
5203,2.0,uniform,0.18999999999999995,1,4
5204,2.0,uniform,0.5,1,4
5205,2.0,uniform,0.0,1,4
5206,2.0,uniform,0.22,1,4
5207,2.0,uniform,0.31999999999999995,1,4
5208,2.0,uniform,0.06999999999999995,1,4
5209,2.0,uniform,0.5,1,4
5210,2.0,uniform,0.13,1,4
5211,2.0,uniform,0.24,1,4
5212,2.0,uniform,0.5,1,4
5213,2.0,uniform,0.5,1,4
5214,2.0,uniform,0.32,1,4
5215,2.0,uniform,0.010000000000000007,1,4
5216,2.0,uniform,0.15000000000000002,1,4
5217,2.0,uniform,0.38,1,4
5218,2.0,uniform,0.010000000000000007,1,4
5219,2.0,uniform,0.11,1,4
5220,2.0,uniform,0.18999999999999995,1,4
5221,2.0,uniform,0.09999999999999998,1,4
5222,2.0,uniform,0.17000000000000004,1,4
5223,2.0,uniform,0.09999999999999998,1,4
5224,2.0,uniform,0.35,1,4
5225,2.0,uniform,0.35,1,4
5226,2.0,uniform,0.41,1,4
5227,2.0,uniform,0.25,1,4
5228,2.0,uniform,0.4,1,4
5229,2.0,uniform,0.010000000000000007,1,4
5230,2.0,uniform,0.09999999999999998,1,4
5231,2.0,uniform,0.16999999999999998,1,4
5232,2.0,uniform,0.0,1,4
5233,2.0,uniform,0.35,1,4
5234,2.0,uniform,0.37,1,4
5235,2.0,uniform,0.12,1,4
5236,2.0,uniform,0.31,1,4
5237,2.0,uniform,0.2,1,4
5238,2.0,uniform,0.3,1,4
5239,2.0,uniform,0.010000000000000007,1,4
5240,2.0,uniform,0.030000000000000027,1,4
5241,2.0,uniform,0.15000000000000002,1,4
5242,2.0,uniform,0.41,1,4
5243,2.0,uniform,0.07999999999999996,1,4
5244,2.0,uniform,0.09999999999999998,1,4
5245,2.0,uniform,0.27,1,4
5246,2.0,uniform,0.0,1,4
5247,2.0,uniform,0.16000000000000006,1,4
5248,2.0,uniform,0.05000000000000005,1,4
5249,2.0,uniform,0.07999999999999996,1,4
5250,2.0,uniform,0.5,1,4
5251,2.0,uniform,0.15999999999999998,1,4
5252,2.0,uniform,0.2,1,4
5253,2.0,uniform,0.26,1,4
5254,2.0,uniform,0.010000000000000007,1,4
5255,2.0,uniform,0.5,1,4
5256,2.0,uniform,0.2,1,4
5257,2.0,uniform,0.25,1,4
5258,2.0,uniform,0.29000000000000004,1,4
5259,2.0,uniform,0.010000000000000007,1,4
5260,2.0,uniform,0.35,1,4
5261,2.0,uniform,0.37,1,4
5262,2.0,uniform,0.25,1,4
5263,2.0,uniform,0.29000000000000004,1,4
5264,2.0,uniform,0.3,1,4
