,A,B,C,D,AB,CD,pred
98095784.0,0.20483276469913342,3.643566293128706,0.06409421685223719,0.2951672353008666,-3.101236753138022,-1.0451385158310582,2.0137158514503164
38339051.0,1.803052540894974,-0.27480109938157515,-0.19694745910653016,-0.3295365716168007,-0.3327455451448275,0.9355764245795842,2.666504316086875
98886326.0,1.974507968134523,-2.968115719570741,0.01911007093064005,0.04471025692950842,-0.09622504213891936,-0.024589724384896098,-0.24809422367276235
75570314.0,0.006366622213269971,3.7789343361135708,1.935905783151025,1.9872642068002515,1.6468589597895975,1.695687084398322,-0.24340148516287125
43249261.0,0.7951672353008666,1.5000000002906486,0.9359057831510259,0.5,7.532227566213132,-0.7918355556866948,0.22256454723819133
35774746.0,0.06409421684897484,1.9162774325283953,2.942390223302903,0.05760977669709683,1.0992396999945346,1.0917365526616465,1.7707998076400384
49785195.0,-0.012735793199754852,1.862030069502712,1.9808899290693602,0.9162774325283954,2.213176035156932,1.084288945710607,-1.8135014485321668
19679410.0,0.9998360102089076,-2.5000000033015066,-1.9999999999798814,-1.619390433761309e-14,0.5181299131616527,2.213176035156933,16.598294150464348
99533766.0,0.07714744645905,1.787132586257405,1.869010119565545,0.8333333333333334,2.835067402121656,2.2501808400694587,1.9874703845191093
15686827.0,1.9745079681345228,1.8895729218328952,-0.08372256747160449,0.8549784381258895,2.205822989715731,-0.06669391019953956,-0.03634334568411321
79351775.0,-2.0,-2.4999999982013246,1.704832764699133,1.0,2.209500201399386,2.2131760351569354,-0.0040065896694208795
77634059.0,0.20483276469913342,-0.22944373773169915,1.9872642068002448,0.3295365716168013,-0.7257299613393698,0.056873542116779474,-0.7164368963797223
40040287.0,-0.9488505765472792,3.7048327646991335,0.7871325862574128,0.2128674137453158,1.0437577264307372,0.026674014353095885,-2.0268066527825943
38050870.0,1.9936333777867299,1.7789343361135708,-0.05760977669640925,0.8827766887550381,2.209500201399386,-0.6993887456752959,1.0150544448345233
97558376.0,0.8690101195655453,3.7531833111066346,-0.13098988043445434,0.9030133159793217,-0.05922023301858513,1.1030182902094154,-0.8237711260297363
18856656.0,0.03188428042925998,3.643566293128706,-1.0,0.9030133159793219,2.80893467866095,1.598820875832153,2.0438749351029664
67241704.0,-4.99363337778673,1.7951672353008667,-0.006366622213270196,2.0,2.1761713932383615,1.058475524651319,-0.26143379296567476
51753790.0,0.13796993049834216,3.159363344522883,-0.15215059723696606,0.9488505765480787,0.40549819075787696,4.504168397806763,3.82334829022914
28917083.0,0.05114942345573249,0.07714744645905,-0.064094216848975,-0.942390223302903,-0.03246994398186048,1.6879803572480905,2.373218389130886
35749462.0,4.0,-2.9936333777867303,1.9936333777867303,1.9936333777867303,-0.6735753642919167,1.0547997568224756,1.8833593108701925
29909954.0,0.7251989006184251,1.62818843369795,0.08372256747160473,-1.43623143914148,2.23158449020429,1.1144708032324018,-0.9663782920202423
91120038.0,-0.07714744645904996,-0.8259319361244764,1.19694745910653,0.22106566388642912,1.1106300926032078,1.2115740928840284,0.9981367684301686
92257607.0,0.03188428042925998,-0.8895729218328954,0.05760977669709702,-0.9423902233029036,-2.824320120091827,1.1106300926032115,-1.6441260978107894
91352376.0,-0.06409421684897483,1.7951672353008667,-0.8690101195655454,0.8690101195655453,2.8503876423395282,0.44412040300347827,0.7935804383819777
57819102.0,0.15936334451865108,1.8620300695016583,-1.0969866840206783,0.8963170839725417,0.3674175526047989,-0.03636368340336719,-5.043289709919176
81888326.0,-2.9162774325283944,-0.34245757457595577,-0.06409421684990751,0.9552897430704917,0.9788185379394732,2.238989680943462,-0.17199303950765826
66763888.0,0.13098988043445464,1.795167235300867,1.9293942611422474,0.23802023913109074,0.40146824180151447,1.2731410226521347,-4.963827714510263
79758094.0,0.8406366554771173,1.9936333777867299,-0.1309898804344546,0.9359057831510251,-0.02854613577652741,1.0547997568224745,2.04861129711855
37288033.0,-0.006366622213269965,0.9552897430704916,1.9552897430704916,-0.9552897430704916,3.386284979852279,2.198458085645887,0.07452855363134653
69269118.0,0.09698668402067824,-0.1309898804344546,1.3424575745759568,0.7348254690531806,1.065828547336014,2.2095002013993916,-1.3222874457410851
20900690.0,0.03828945877414662,1.704832764699133,-0.246816688893365,0.09698668402067834,0.518130085714966,2.1761713932383615,-0.030568980950637942
83377804.0,-0.8108011236524005,1.6704634283831992,-0.10368291602745756,-0.05114942345192106,2.8350674302525505,-0.03246994491417103,-1.8443679853689081
91293328.0,0.9293942611422477,1.8895729218328956,-0.8963170839725421,0.06409421684897497,1.1144708076225107,2.1686349805908325,-1.4440811721427842
27446455.0,1.9162774325283953,1.0,1.7152190255436426,1.0063666222132701,-1.2767391693019718,-0.1483796752233949,2.0418097444382313
81144109.0,-0.0511494234519216,1.7951672353008656,-0.06409421684897501,0.9681157195707415,1.7363239754571784,1.0547997568224745,-0.22186110345748122
26090325.0,0.30602663195864344,1.5000000002906486,1.025492031865477,0.6939733680413567,0.03140727471841941,0.4212638803753544,0.9319159260613492
60853534.0,0.9745079681345233,3.051149423451917,-0.09698668402067848,0.09698668402067828,2.8503876423395282,-0.1560863934965112,-0.19061575957548718
40081083.0,0.40966552939826684,1.6704634283831998,1.8333333333333337,0.2748010993815746,-0.14837966348922046,2.1571808082712587,1.5276780464702715
54337518.0,0.8690101195655453,-0.5903344706017339,-0.7441417753461602,0.18919887634759947,-0.7373304611305486,-0.012496806816747027,-0.8449434244193287
78551091.0,0.5000000000003016,-0.5000000000936625,0.9936333777867302,-0.07714744645905001,-1.8246001085803416,0.5567522823991544,2.051141059709583
41791574.0,1.9293942611422477,1.7871325862574121,-0.9293942611422477,0.13098988043445464,2.168634980590831,-0.04022975478457662,2.1245542777099513
57027982.0,-0.11722331124496133,1.3424575745759502,-1.80305254089347,0.2847809744563574,-4.137676790658862,1.2228938558572395,2.2146612028141366
27645475.0,-0.012735793199754852,-0.05760977669709684,-2.044710256929688,1.9936333777867303,-2.9756232731155534,1.0547996797394508,2.0402595017733978
68704845.0,0.08372256747160474,1.590334470601733,3.803052540894974,0.09033447060173312,2.870183231771661,1.621107978692759,0.8118681975107379
10477237.0,-2.0640942168482375,3.7048327646991335,1.0,0.7619797608689088,2.8661533308782277,0.04627463559387503,-0.01590968359397357
79735369.0,0.5000000000003018,1.8620300695016578,-0.006366622213269871,0.5000000000003018,0.1924500863132691,1.3471506051413575,-1.0687785306788669
21639897.0,1.8333333333333335,3.5000000000519425,-0.1666666666666673,-0.9030133159793212,-2.9459714668824653,0.982848466516983,-0.23489953790380977
