,A,B,C,D,AB,CD,pred
27027895.0,-2.9745079681345232,1.9808899290693602,0.8690101195655454,0.0447102569295084,0.0,0.0,0.0
71058887.0,0.06409421684897487,1.5000000097062194,-0.7441417753461605,0.7531833111062833,0.0,0.0,0.0
85232929.0,0.7951672353008665,1.7531833111066355,1.9030133159793217,3.803052540894974,0.0,0.0,0.0
38347744.0,0.7705562622683008,-0.12407601476558489,-1.9617105412258535,-0.11722331124496127,0.0,0.0,0.0
75897044.0,1.9936333777867303,3.7951672353008665,0.9423902233029028,0.29516723530086647,0.0,0.0,0.0
45981658.0,4.000000000000001,-0.8333333333333336,1.8690101195655455,0.7951672353008666,0.0,0.0,0.0
43887332.0,0.1450215618731043,-0.4999999928234821,1.2048327646991337,-0.07714744645904997,0.0,0.0,0.0
88855071.0,3.5000000000519425,-2.500000009469225,1.761979760868909,3.795167235300866,0.0,0.0,0.0
46499724.0,0.031884280429259886,1.9359057831510262,1.0,0.9488505765480784,0.0,0.0,0.0
37618980.0,0.8690101195655453,1.8690101195655453,-0.13796993049834202,1.9359057831510473,0.0,0.0,0.0
84057085.0,0.9617105412258535,-0.2847809744563574,0.935905783151025,0.7348254690531802,0.0,0.0,0.0
92968430.0,-0.935905783151025,-0.1309898804344545,3.2048327646991344,1.795167235300867,0.0,0.0,0.0
34716246.0,-2.00636662221327,0.9808899290693599,1.9936333777867299,1.9936333777867299,0.0,0.0,0.0
75036683.0,0.13796993049834222,-0.15215059723696636,-0.10368291602745844,2.070605738857753,0.0,0.0,0.0
52756472.0,-0.9228525535409497,1.8108011236524004,1.670463428383199,-0.9936333777867301,0.0,0.0,0.0
56769447.0,0.8184242286319003,1.8895729218328956,3.0640942168489778,0.2847809744563575,0.0,0.0,0.0
56815678.0,0.05114942345573249,-0.2294437377316992,-0.0382894587741467,0.7348254690531805,0.0,0.0,0.0
89841488.0,0.10368291602745885,-0.11722331124496126,-0.3564337068712941,2.103682916027458,0.0,0.0,0.0
71119657.0,2.6435662931287065,-0.2951672353008665,0.246816688893365,0.6435662931287064,0.0,0.0,0.0
21720361.0,0.04471025692950838,1.8259319361244761,-0.13098988043445456,0.05760977669709684,0.0,0.0,0.0
67480202.0,5.9936333777868285,-0.11722331124496126,1.9359057831510254,1.9936333777867299,0.0,0.0,0.0
92510561.0,-0.006366622213269965,-2.00636662221327,1.935905783151031,-2.077147446454267,0.0,0.0,0.0
74772350.0,0.7531833111066351,-0.8108011236524006,0.24681668889336505,-2.03188428042926,0.0,0.0,0.0
48552410.0,1.9936333777867299,3.159363344522883,-0.006366622213269976,0.26517453094681964,0.0,0.0,0.0
55774515.0,0.6435662931287063,0.06409421684897486,-0.03188428042926003,0.1309898804344546,0.0,0.0,0.0
56854519.0,0.896317083972542,1.9936333777867299,0.06409421684897494,0.20483276469913345,0.0,0.0,0.0
25627892.0,1.5000000002906486,1.499999989101135,-0.5000000002524976,1.4999999998993359,0.0,0.0,0.0
94257896.0,1.9936333777867299,3.7251989006184254,0.13796993049834225,0.14502156187411047,0.0,0.0,0.0
79256386.0,0.8259319361244764,1.704832764699133,1.85497843812589,3.787132586257412,0.0,0.0,0.0
59779293.0,0.7152190255436426,1.6435662931287065,-0.012735793199754878,-0.9936333777838923,0.0,0.0,0.0
57004299.0,0.06409421684897493,-0.5903344706017333,-0.06409421684897496,0.12407601476558502,0.0,0.0,0.0
72945578.0,0.9423902233029032,1.6704634283831998,-0.13796993049834191,-1.0447102569295086,0.0,0.0,0.0
38349428.0,0.25585822465383984,1.2558582246538401,-0.22944373773169957,1.909665529398267,0.0,0.0,0.0
40451720.0,2.004410141249295,-0.13098988043445464,-2.064094216848975,3.0,0.0,0.0,0.0
62269796.0,-0.1450215618741106,1.6939733680413667,1.8690101195655455,0.8690101195655687,0.0,0.0,0.0
