,A,B,C,D,AB,CD,pred
98095784.0,0.7951672353008665,1.6435662931287065,-1.0640942168489749,0.2951672353008683,1.1767357358874893,-2.1998391017691805,2.1947676132453275
38339051.0,1.803052540894974,1.7251989006184254,-0.1969474591065301,-0.6704634283831991,1.9766550615611744,-0.21912411573576274,1.4771693176421243
98886326.0,1.974507968134523,1.9681157195707402,0.019110070930640013,0.9552897430704916,1.0584755246513209,-0.7452106533899078,1.0584755246513209
75570314.0,-8185.993633377787,1.7789343361135708,1.9359057831510254,3.9872642068002455,2.202142912255177,0.9986141208837095,1.6803687465158939
43249261.0,0.7951672353008665,-0.4999999871367722,0.06409421684897486,0.5,2.090276975888247,0.022035203635465125,1.3471506274021767
35774746.0,0.9359057831510252,3.0837225674715807,0.9423902233029032,0.05760977669659086,1.595061487407823,3.4011376783379794,-0.020598004686009752
49785195.0,-0.012735793199754852,-0.13796993049834216,-0.019110070930639916,0.9162774325283954,-2.40562611260333,-0.6993887652510562,0.4441204030034781
19679410.0,-1.0,1.5000000002906486,0.0,-1.0015395742828002,1.0214706267250173,0.4811252498684908,-0.9622504710966812
99533766.0,0.07714744645904971,-0.21286741374258764,-0.8690101195655455,2.833333333333334,0.5256663063680432,2.2501808608151084,2.1984581979445186
15686827.0,1.974507968134523,-0.11042707816710462,-0.9162774325283953,0.14502156187411058,2.205822989715731,1.0880066106755142,0.42512995702548717
79351775.0,-2.0,1.5000000026377545,1.704832764699133,-2.0,-0.6698995118832188,2.213176035156936,1.6395014187098333
77634059.0,0.20483276469913342,3.7705562622727906,-0.012735793199754852,2.6704634283831994,1.1106300926032078,1.2115740777479431,0.01300897688091754
40040287.0,-2.0511494234519216,1.704832764699133,0.7871325862574127,0.7871325862574126,1.0437576538959499,1.5129268561765241,0.08045951083899552
38050870.0,-0.9936333777867299,1.7789343361135708,-0.05760977669709684,0.11722331124496113,2.209500201399386,1.0842889457106073,-3.6695606565050327
97558376.0,-1.1309898804344547,-0.7531833111066348,-0.13098988043445464,0.09698668402067825,0.444120403003478,1.103018290209414,-0.020598000959422835
18856656.0,-1.03188428042926,3.643566293128706,0.0,0.09698668402067825,1.040067122358028,2.250180925439042,2.772117775991221
67241704.0,3.0063666222132706,3.7951672353008665,1.9936333777867299,1.0,2.1761713932383615,-0.09622504605502809,2.2131760351569314
51753790.0,-1.1379699304983422,3.159363344522883,-0.15215059723696606,0.05114942345573249,-1.903902861843411,-0.11463344390452873,0.03140727471841958
28917083.0,0.05114942345191476,0.07714744645904999,-0.06409421684897483,3.0576097766970656,-0.7373304235120611,0.5332798553411726,1.1068126918319459
35749462.0,-1.0,1.9936333777867303,-0.9936333777867301,7.00636662221327,2.213176035156932,0.48480099396801074,-0.09990081386767621
29909954.0,0.7251989006184253,-0.37181156630608964,-1.0837225674716047,0.43623143914148016,3.9268182708588046,2.2691712675607523,0.017482623402696535
91120038.0,1.0771474464590498,3.8259319361244764,-0.19694745910653022,0.778934336113571,0.4289705828078888,0.056873541392739944,0.9622504613904936
92257607.0,0.9681157195707402,-0.11042707816710462,2.0576097766966694,1.9423902233029036,0.8998189941402127,1.1106300926032084,-0.03246994492837903
91352376.0,-0.9359057831510249,3.7951672353008665,1.8690101195655453,0.8690101195655072,0.5409865694993023,1.0954801609027167,-2.4812530282954217
57819102.0,0.15936334451865108,3.137969930498343,2.096986684020678,0.10368291602745885,1.5221180996673882,3.427737845765465,1.1068126918319459
81888326.0,-2.083722567471605,1.657542425424043,-0.06409421684897483,0.044710256929508335,2.870183231771661,2.2389896089058543,1.0326619771453394
66763888.0,0.8690101195655456,1.7951672353008667,-0.07060573885775223,0.2380202391310908,5.020270263081707,-1.036260094558808,0.4848009953695294
79758094.0,0.15936334452288298,-0.006366622213269965,1.8690101195655453,0.06409421684897486,-0.028546134743148342,2.2095002902886214,3.364200762390902
37288033.0,1.9936333777867299,0.9552897430704916,1.0447102569295084,1.9552897430704916,1.617417380152433,2.198458197944521,1.639501604290563
69269118.0,0.903013315979322,1.8690101195655453,3.6575424254240425,0.2651745309468196,-1.243572641317873,-0.6698994970915741,1.0621511636367733
20900690.0,0.9617105412258534,1.704832764699133,3.7531833111066346,0.903013315979322,1.0214706618575264,1.6728305482155397,0.4627165992242737
83377804.0,-0.8108011236524004,3.670463428383199,1.8963170839725418,-0.0511494234519216,2.168634980590831,1.1222306353239246,2.648026695792275
91293328.0,0.9293942611422477,1.8895729218328956,-2.103682916027458,0.06409421684897486,-0.7295706238914875,1.6803668587639013,-0.7257299224375282
27446455.0,1.9162774325283953,3.999999999999999,1.2847809744563574,-2.00636662221327,1.661639187849861,-0.14837967223397663,0.5350037982053525
